timestamp,duration
1712189752734375,640625
1712189753390625,656250
1712189754062500,671875
1712189754734375,671875
1712189755375000,640625
1712189756031250,656250
1712189756703125,671875
1712189763906250,656250
1712189764562500,656250
1712189765234375,671875
1712189765906250,671875
1712189766593750,687500
1712189767265625,671875
1712189767937500,671875
1712189768609375,671875
1712189769312500,703125
1712189769984375,671875
1712189770656250,671875
1712189771343750,687500
1712189772031250,687500
1712189772718750,687500
1712189773406250,687500
1712189774093750,687500
1712189774765625,671875
1712189775453125,687500
1712189776140625,687500
1712189878156250,656250
1712189878828125,671875
1712189891671875,640625
1712189892312500,640625
1712189892953125,640625
1712189893609375,656250
1712189894265625,656250
1712189894921875,656250
1712189900875000,671875
1712189901500000,625000
1712189915906250,656250
1712189916562500,656250
1712189917234375,671875
1712189927140625,671875
1712189927812500,671875
1712189928500000,687500
1712189929171875,671875
1712189929843750,671875
1712189930531250,687500
1712189939906250,640625
1712189940546875,640625
1712189941187500,640625
1712189941859375,671875
1712189942515625,656250
1712189943203125,687500
1712189943906250,703125
1712189944640625,734375
1712189945375000,734375
1712189946140625,765625
1712189946890625,750000
1712189947640625,750000
1712189948406250,765625
1712189949171875,765625
1712189949937500,765625
1712189950671875,734375
1712189951406250,734375
1712189952156250,750000
1712189952890625,734375
1712189953625000,734375
1712189954343750,718750
1712189955046875,703125
1712189955765625,718750
1712189956468750,703125
1712189957187500,718750
1712189957890625,703125
1712189958593750,703125
1712189959281250,687500
1712189959984375,703125
1712189960687500,703125
1712189961390625,703125
1712189962093750,703125
1712189962796875,703125
1712189963500000,703125
1712189964203125,703125
1712189964875000,671875
1712189965562500,687500
1712189966250000,687500
1712189966937500,687500
1712189967625000,687500
1712189968281250,656250
1712189968968750,687500
1712189969640625,671875
1712189970328125,687500
1712189970984375,656250
1712189971656250,671875
1712189972328125,671875
1712189972984375,656250
1712189973656250,671875
1712189974296875,640625
1712189974968750,671875
1712189975640625,671875
1712189976312500,671875
1712189976984375,671875
1712189977656250,671875
1712189978328125,671875
1712189979015625,687500
1712189979703125,687500
1712189980375000,671875
1712189981046875,671875
1712189981703125,656250
1712189982375000,671875
1712189983046875,671875
1712189983703125,656250
1712189984359375,656250
1712189985015625,656250
1712189985671875,656250
1712189986343750,671875
1712189986984375,640625
1712189987625000,640625
1712189988265625,640625
1712189988921875,656250
1712189989578125,656250
1712189990203125,625000
1712189990843750,640625
1712189991484375,640625
1712189992125000,640625
1712189992781250,656250
1712189993421875,640625
1712189994062500,640625
1712189994718750,656250
1712189995390625,671875
1712189996046875,656250
1712189996687500,640625
1712189997312500,625000
1712189997953125,640625
1712189998593750,640625
1712189999250000,656250
1712189999906250,656250
1712190000546875,640625
1712190001187500,640625
1712190001843750,656250
1712190002500000,656250
1712190003156250,656250
1712190003781250,625000
1712190004437500,656250
1712190005078125,640625
1712190005734375,656250
1712190006375000,640625
1712190007015625,640625
1712190007656250,640625
1712190008296875,640625
1712190008953125,656250
1712190009609375,656250
1712190010265625,656250
1712190010906250,640625
1712190011578125,671875
1712190012234375,656250
1712190012890625,656250
1712190013531250,640625
1712190014171875,640625
1712190014812500,640625
1712190015468750,656250
1712190016093750,625000
1712190016750000,656250
1712190017406250,656250
1712190018078125,671875
1712190018734375,656250
1712190019390625,656250
1712190020062500,671875
1712190020734375,671875
1712190021406250,671875
1712190022078125,671875
1712190022734375,656250
1712190023390625,656250
1712190024062500,671875
1712190024718750,656250
1712190025359375,640625
1712190026000000,640625
1712190026625000,625000
1712190027265625,640625
1712190027906250,640625
1712190028562500,656250
1712190029218750,656250
1712190029875000,656250
1712190030531250,656250
1712190031187500,656250
1712190031843750,656250
1712190032515625,671875
1712190033187500,671875
1712190033875000,687500
1712190034546875,671875
1712190035218750,671875
1712190035906250,687500
1712190036609375,703125
1712190037312500,703125
1712190038000000,687500
1712190038687500,687500
1712190039375000,687500
1712190040062500,687500
1712190040750000,687500
1712190041453125,703125
1712190042125000,671875
1712190042796875,671875
1712190043468750,671875
1712190044140625,671875
1712190044812500,671875
1712190045484375,671875
1712190046156250,671875
1712190046812500,656250
1712190058187500,703125
1712190058875000,687500
1712190059562500,687500
1712190060250000,687500
1712190060953125,703125
1712190061656250,703125
1712190062375000,718750
1712190063109375,734375
1712190063843750,734375
1712190064593750,750000
1712190065343750,750000
1712190066062500,718750
1712190066796875,734375
1712190067546875,750000
1712190068296875,750000
1712190069062500,765625
1712190069812500,750000
1712190070562500,750000
1712190071312500,750000
1712190072062500,750000
1712190078265625,687500
1712190078937500,671875
1712190079625000,687500
1712190080296875,671875
1712190080984375,687500
1712190081671875,687500
1712190082359375,687500
1712190083046875,687500
1712190083734375,687500
1712190084390625,656250
1712190090421875,656250
1712190091109375,687500
1712190091796875,687500
1712190092468750,671875
1712190093125000,656250
1712190093796875,671875
1712190094468750,671875
1712190095140625,671875
1712190095812500,671875
1712190096453125,640625
1712190097109375,656250
1712190097781250,671875
1712190098453125,671875
1712190099125000,671875
1712190099796875,671875
1712190100453125,656250
1712190101125000,671875
1712190101796875,671875
1712190102484375,687500
1712190103156250,671875
1712190103828125,671875
1712190104500000,671875
1712190105187500,687500
1712190105875000,687500
1712190106546875,671875
1712190107203125,656250
1712190120203125,671875
1712190120890625,687500
1712190121578125,687500
1712190122265625,687500
1712190122937500,671875
1712190123593750,656250
1712190130812500,656250
1712190131468750,656250
1712190132156250,687500
1712190132828125,671875
1712190133484375,656250
1712190134140625,656250
1712190144203125,687500
1712190144875000,671875
1712190152046875,640625
1712190152703125,656250
1712190153375000,671875
1712190154046875,671875
1712190154718750,671875
1712190155390625,671875
1712190156078125,687500
1712190156796875,718750
1712190157531250,734375
1712190158234375,703125
1712190167515625,625000
1712190168156250,640625
1712190168781250,625000
1712190169406250,625000
1712190170031250,625000
1712190170625000,593750
1712190171234375,609375
1712190171843750,609375
1712190172468750,625000
1712190173125000,656250
1712190173781250,656250
1712190174437500,656250
1712190175140625,703125
1712190175859375,718750
1712190176609375,750000
1712190177359375,750000
1712190178093750,734375
1712190178828125,734375
1712190179546875,718750
1712190185515625,687500
1712190186218750,703125
1712190186937500,718750
1712190187656250,718750
1712190188406250,750000
1712190189140625,734375
1712190189875000,734375
1712190190578125,703125
1712190191281250,703125
1712190192015625,734375
1712190192750000,734375
1712190193484375,734375
1712190194187500,703125
1712190194921875,734375
1712190195656250,734375
1712190196406250,750000
1712190197156250,750000
1712190197906250,750000
1712190198625000,718750
1712190199343750,718750
1712190200046875,703125
1712190200781250,734375
1712190201484375,703125
1712190202203125,718750
1712190202906250,703125
1712190203625000,718750
1712190204343750,718750
1712190205046875,703125
1712190205718750,671875
1712190206421875,703125
1712190207140625,718750
1712190207859375,718750
1712190208578125,718750
1712190209281250,703125
1712190209968750,687500
1712190210656250,687500
1712190211359375,703125
1712190212062500,703125
1712190212750000,687500
1712190213421875,671875
1712190214093750,671875
1712190214765625,671875
1712190215437500,671875
1712190216109375,671875
1712190216765625,656250
1712190217453125,687500
1712190218140625,687500
1712190218828125,687500
1712190219500000,671875
1712190220171875,671875
1712190220859375,687500
1712190221546875,687500
1712190222234375,687500
1712190222906250,671875
1712190223546875,640625
1712190224218750,671875
1712190224906250,687500
1712190225578125,671875
1712190226250000,671875
1712190226921875,671875
1712190227593750,671875
1712190228296875,703125
1712190228984375,687500
1712190229656250,671875
1712190230328125,671875
1712190231015625,687500
1712190231703125,687500
1712190232406250,703125
1712190233093750,687500
1712190233765625,671875
1712190234437500,671875
1712190235125000,687500
1712190235812500,687500
1712190236500000,687500
1712190237156250,656250
1712190237843750,687500
1712190238531250,687500
1712190239234375,703125
1712190239921875,687500
1712190240609375,687500
1712190241281250,671875
1712190241968750,687500
1712190242671875,703125
1712190243359375,687500
1712190244046875,687500
1712190244734375,687500
1712190245421875,687500
1712190246109375,687500
1712190246796875,687500
1712190247468750,671875
1712190248140625,671875
1712190248812500,671875
1712190249500000,687500
1712190250171875,671875
1712190250859375,687500
1712190251515625,656250
1712190252218750,703125
1712190252921875,703125
1712190253625000,703125
1712190254328125,703125
1712190255015625,687500
1712190255703125,687500
1712190256390625,687500
1712190257078125,687500
1712190257765625,687500
1712190258421875,656250
1712190259093750,671875
1712190259781250,687500
1712190260468750,687500
1712190261171875,703125
1712190261859375,687500
1712190262515625,656250
1712190263203125,687500
1712190263875000,671875
1712190264546875,671875
1712190265218750,671875
1712190265890625,671875
1712190266546875,656250
1712190267203125,656250
1712190267875000,671875
1712190268546875,671875
1712190269218750,671875
1712190269890625,671875
1712190270562500,671875
1712190271234375,671875
1712190271906250,671875
1712190272562500,656250
1712190273218750,656250
1712190273859375,640625
1712190274515625,656250
1712190275171875,656250
1712190275828125,656250
1712190276468750,640625
1712190277109375,640625
1712190277781250,671875
1712190278453125,671875
1712190279125000,671875
1712190279781250,656250
1712190280437500,656250
1712190281109375,671875
1712190281796875,687500
1712190282484375,687500
1712190283140625,656250
1712190283812500,671875
1712190284484375,671875
1712190285171875,687500
1712190285843750,671875
1712190286500000,656250
1712190287187500,687500
1712190287875000,687500
1712190288562500,687500
1712190289234375,671875
1712190289906250,671875
1712190290562500,656250
1712190291250000,687500
1712190291937500,687500
1712190292593750,656250
1712190293250000,656250
1712190293921875,671875
1712190294593750,671875
1712190295265625,671875
1712190295937500,671875
1712190296593750,656250
1712190297281250,687500
1712190297984375,703125
1712190298687500,703125
1712190299375000,687500
1712190300078125,703125
1712190300796875,718750
1712190301515625,718750
1712190302218750,703125
1712190302906250,687500
1712190303593750,687500
1712190304281250,687500
1712190304968750,687500
1712190305656250,687500
1712190306312500,656250
1712190307000000,687500
1712190307703125,703125
1712190308406250,703125
1712190309093750,687500
1712190309781250,687500
1712190310468750,687500
1712190311140625,671875
1712190311828125,687500
1712190312515625,687500
1712190313187500,671875
1712190313859375,671875
1712190314531250,671875
1712190315203125,671875
1712190315890625,687500
1712190316578125,687500
1712190317250000,671875
1712190317921875,671875
1712190318609375,687500
1712190319296875,687500
1712190319984375,687500
1712190320671875,687500
1712190321328125,656250
1712190322015625,687500
1712190322687500,671875
1712190323359375,671875
1712190324015625,656250
1712190324671875,656250
1712190325359375,687500
1712190326046875,687500
1712190326765625,718750
1712190327453125,687500
1712190328140625,687500
1712190328828125,687500
1712190329546875,718750
1712190330250000,703125
1712190330937500,687500
1712190331625000,687500
1712190332296875,671875
1712190333000000,703125
1712190333703125,703125
1712190334390625,687500
1712190335078125,687500
1712190335750000,671875
1712190336453125,703125
1712190337156250,703125
1712190337859375,703125
1712190338562500,703125
1712190339234375,671875
1712190339906250,671875
1712190340578125,671875
1712190341281250,703125
1712190341953125,671875
1712190342609375,656250
1712190343281250,671875
1712190343968750,687500
1712190344640625,671875
1712190345343750,703125
1712190346015625,671875
1712190346671875,656250
1712190347359375,687500
1712190348031250,671875
1712190348718750,687500
1712190349390625,671875
1712190350046875,656250
1712190350718750,671875
1712190351390625,671875
1712190352093750,703125
1712190352765625,671875
1712190353437500,671875
1712190354109375,671875
1712190354796875,687500
1712190355484375,687500
1712190356187500,703125
1712190356875000,687500
1712190357562500,687500
1712190358234375,671875
1712190358906250,671875
1712190359593750,687500
1712190360281250,687500
1712190360937500,656250
1712190361609375,671875
1712190362281250,671875
1712190362953125,671875
1712190363625000,671875
1712190364281250,656250
1712190364937500,656250
1712190365609375,671875
1712190366296875,687500
1712190366984375,687500
1712190367656250,671875
1712190368328125,671875
1712190369000000,671875
1712190369671875,671875
1712190370375000,703125
1712190371062500,687500
1712190371734375,671875
1712190372406250,671875
1712190373093750,687500
1712190373781250,687500
1712190374468750,687500
1712190375156250,687500
1712190375843750,687500
1712190376515625,671875
1712190377203125,687500
1712190377906250,703125
1712190378593750,687500
1712190379296875,703125
1712190379984375,687500
1712190380671875,687500
1712190381359375,687500
1712190382046875,687500
1712190382750000,703125
1712190383437500,687500
1712190384109375,671875
1712190384781250,671875
1712190385484375,703125
1712190386171875,687500
1712190386875000,703125
1712190387562500,687500
1712190388250000,687500
1712190388937500,687500
1712190389640625,703125
1712190390343750,703125
1712190391046875,703125
1712190391750000,703125
1712190392437500,687500
1712190393140625,703125
1712190393859375,718750
1712190394578125,718750
1712190395312500,734375
1712190396015625,703125
1712190396718750,703125
1712190397406250,687500
1712190398109375,703125
1712190398812500,703125
1712190399531250,718750
1712190400234375,703125
1712190400921875,687500
1712190401625000,703125
1712190402328125,703125
1712190403078125,750000
1712190403843750,765625
1712190404593750,750000
1712190405328125,734375
1712190406046875,718750
1712190406781250,734375
1712190407515625,734375
1712190408265625,750000
1712190409000000,734375
1712190409703125,703125
1712190410406250,703125
1712190411125000,718750
1712190411843750,718750
1712190412578125,734375
1712190413281250,703125
1712190413984375,703125
1712190414703125,718750
1712190415421875,718750
1712190416156250,734375
1712190416890625,734375
1712190417609375,718750
1712190418312500,703125
1712190419031250,718750
1712190419750000,718750
1712190420484375,734375
1712190421203125,718750
1712190421921875,718750
1712190422625000,703125
1712190423359375,734375
1712190424109375,750000
1712190424859375,750000
1712190425593750,734375
1712190426296875,703125
1712190427031250,734375
1712190427765625,734375
1712190428515625,750000
1712190429234375,718750
1712190429937500,703125
1712190430625000,687500
1712190431343750,718750
1712190432046875,703125
1712190432765625,718750
1712190433468750,703125
1712190434156250,687500
1712190434859375,703125
1712190435562500,703125
1712190436281250,718750
1712190437000000,718750
1712190437718750,718750
1712190438406250,687500
1712190439109375,703125
1712190439796875,687500
1712190440500000,703125
1712190441218750,718750
1712190441921875,703125
1712190442625000,703125
1712190443328125,703125
1712190444046875,718750
1712190444781250,734375
1712190445515625,734375
1712190446234375,718750
1712190446937500,703125
1712190447640625,703125
1712190448359375,718750
1712190449078125,718750
1712190449796875,718750
1712190450515625,718750
1712190451203125,687500
1712190451906250,703125
1712190452625000,718750
1712190453343750,718750
1712190454046875,703125
1712190454734375,687500
1712190455421875,687500
1712190456140625,718750
1712190456859375,718750
1712190457562500,703125
1712190458250000,687500
1712190458921875,671875
1712190459609375,687500
1712190460312500,703125
1712190461015625,703125
1712190461734375,718750
1712190462453125,718750
1712190463140625,687500
1712190463812500,671875
1712190464468750,656250
1712190465156250,687500
1712190465890625,734375
1712190466640625,750000
1712190467375000,734375
1712190468109375,734375
1712190468859375,750000
1712190469593750,734375
1712190470281250,687500
1712190470984375,703125
1712190471671875,687500
1712190472375000,703125
1712190473078125,703125
1712190473796875,718750
1712190474531250,734375
1712190475281250,750000
1712190476046875,765625
1712190476796875,750000
1712190477531250,734375
1712190478234375,703125
1712190478953125,718750
1712190479718750,765625
1712190480484375,765625
1712190481281250,796875
1712190482078125,796875
1712190482859375,781250
1712190483609375,750000
1712190484359375,750000
1712190485109375,750000
1712190485875000,765625
1712190486625000,750000
1712190487390625,765625
1712190488156250,765625
1712190488890625,734375
1712190489609375,718750
1712190490296875,687500
1712190490984375,687500
1712190491656250,671875
1712190492343750,687500
1712190493031250,687500
1712190493703125,671875
1712190494359375,656250
1712190495031250,671875
1712190495703125,671875
1712190496406250,703125
1712190497093750,687500
1712190497781250,687500
1712190498468750,687500
1712190499156250,687500
1712190499859375,703125
1712190500578125,718750
1712190501250000,671875
1712190501921875,671875
1712190502578125,656250
1712190503250000,671875
1712190503937500,687500
1712190504625000,687500
1712190505281250,656250
1712190505921875,640625
1712190506562500,640625
1712190507218750,656250
1712190507859375,640625
1712190508515625,656250
1712190509156250,640625
1712190509796875,640625
1712190510453125,656250
1712190511140625,687500
1712190511796875,656250
1712190512453125,656250
1712190513109375,656250
1712190513765625,656250
1712190514437500,671875
1712190515109375,671875
1712190515765625,656250
1712190516421875,656250
1712190517078125,656250
1712190517750000,671875
1712190518406250,656250
1712190519062500,656250
1712190519703125,640625
1712190520359375,656250
1712190521015625,656250
1712190521687500,671875
1712190522343750,656250
1712190523000000,656250
1712190523656250,656250
1712190524328125,671875
1712190525000000,671875
1712190525687500,687500
1712190526359375,671875
1712190527031250,671875
1712190527718750,687500
1712190528406250,687500
1712190529093750,687500
1712190529781250,687500
1712190530453125,671875
1712190531156250,703125
1712190531859375,703125
1712190532562500,703125
1712190533250000,687500
1712190533937500,687500
1712190534609375,671875
1712190535296875,687500
1712190536000000,703125
1712190536703125,703125
1712190537390625,687500
1712190538062500,671875
1712190538765625,703125
1712190539484375,718750
1712190540218750,734375
1712190540968750,750000
1712190541703125,734375
1712190542421875,718750
1712190543156250,734375
1712190543890625,734375
1712190544625000,734375
1712190545375000,750000
1712190546109375,734375
1712190546812500,703125
1712190547515625,703125
1712190548218750,703125
1712190548906250,687500
1712190549609375,703125
1712190550296875,687500
1712190550984375,687500
1712190551687500,703125
1712190552390625,703125
1712190553109375,718750
1712190553812500,703125
1712190554484375,671875
1712190555171875,687500
1712190555890625,718750
1712190556593750,703125
1712190557296875,703125
1712190557984375,687500
1712190558703125,718750
1712190559437500,734375
1712190560171875,734375
1712190560906250,734375
1712190561609375,703125
1712190562328125,718750
1712190563046875,718750
1712190563750000,703125
1712190564437500,687500
1712190565109375,671875
1712190565796875,687500
1712190566484375,687500
1712190567171875,687500
1712190567859375,687500
1712190568531250,671875
1712190569203125,671875
1712190569906250,703125
1712190570609375,703125
1712190571312500,703125
1712190572015625,703125
1712190572703125,687500
1712190573421875,718750
1712190574140625,718750
1712190574843750,703125
1712190575546875,703125
1712190576234375,687500
1712190576937500,703125
1712190577656250,718750
1712190578406250,750000
1712190579125000,718750
1712190579843750,718750
1712190580546875,703125
1712190581265625,718750
1712190582000000,734375
1712190582734375,734375
1712190583453125,718750
1712190584140625,687500
1712190584828125,687500
1712190585531250,703125
1712190586250000,718750
1712190586984375,734375
1712190587703125,718750
1712190588406250,703125
1712190589125000,718750
1712190589859375,734375
1712190590593750,734375
1712190591343750,750000
1712190592046875,703125
1712190592734375,687500
1712190593453125,718750
1712190594171875,718750
1712190594890625,718750
1712190595609375,718750
1712190596296875,687500
1712190597000000,703125
1712190597718750,718750
1712190598437500,718750
1712190599187500,750000
1712190599921875,734375
1712190600640625,718750
1712190601375000,734375
1712190602109375,734375
1712190602859375,750000
1712190603609375,750000
1712190604328125,718750
1712190605046875,718750
1712190605765625,718750
1712190606484375,718750
1712190607218750,734375
1712190607953125,734375
1712190608656250,703125
1712190609390625,734375
1712190610125000,734375
1712190610875000,750000
1712190611609375,734375
1712190612328125,718750
1712190613015625,687500
1712190613718750,703125
1712190614437500,718750
1712190615156250,718750
1712190615859375,703125
1712190616546875,687500
1712190617250000,703125
1712190617984375,734375
1712190618734375,750000
1712190619484375,750000
1712190620203125,718750
1712190620921875,718750
1712190621671875,750000
1712190622406250,734375
1712190623156250,750000
1712190623890625,734375
1712190624593750,703125
1712190625296875,703125
1712190626000000,703125
1712190626703125,703125
1712190627406250,703125
1712190628093750,687500
1712190628796875,703125
1712190629500000,703125
1712190630218750,718750
1712190630937500,718750
1712190631656250,718750
1712190632343750,687500
1712190633046875,703125
1712190633765625,718750
1712190634484375,718750
1712190635203125,718750
1712190635890625,687500
1712190636609375,718750
1712190637343750,734375
1712190638078125,734375
1712190638828125,750000
1712190639578125,750000
1712190640296875,718750
1712190641046875,750000
1712190641796875,750000
1712190642562500,765625
1712190643296875,734375
1712190644015625,718750
1712190644734375,718750
1712190645453125,718750
1712190646187500,734375
1712190646921875,734375
1712190647640625,718750
1712190648343750,703125
1712190649062500,718750
1712190649812500,750000
1712190650546875,734375
1712190662937500,640625
1712190663578125,640625
1712190664203125,625000
1712190664828125,625000
1712190665453125,625000
1712190672421875,734375
1712190673156250,734375
1712190673921875,765625
1712190674656250,734375
1712190675375000,718750
1712190676078125,703125
1712190676796875,718750
1712190677515625,718750
1712190678250000,734375
1712190678953125,703125
1712190679640625,687500
1712190680359375,718750
1712190681062500,703125
1712190681750000,687500
1712190682406250,656250
1712190683078125,671875
1712190683750000,671875
1712190684437500,687500
1712190685125000,687500
1712190685781250,656250
1712190686453125,671875
1712190687125000,671875
1712190687828125,703125
1712190688515625,687500
1712190689187500,671875
1712190697171875,656250
1712190697843750,671875
1712190698515625,671875
1712190699187500,671875
1712190699843750,656250
1712190700500000,656250
1712190701156250,656250
1712190701828125,671875
1712190702500000,671875
1712190703140625,640625
1712190703781250,640625
1712190704406250,625000
1712190705062500,656250
1712190705734375,671875
1712190706437500,703125
1712190707109375,671875
1712190707765625,656250
1712190708421875,656250
1712190709093750,671875
1712190709781250,687500
1712190710468750,687500
1712190711156250,687500
1712190711812500,656250
1712190712468750,656250
1712190713140625,671875
1712190713843750,703125
1712190714562500,718750
1712190715281250,718750
1712190715984375,703125
1712190716703125,718750
1712190717421875,718750
1712190718156250,734375
1712190718890625,734375
1712190719593750,703125
1712190720296875,703125
1712190721000000,703125
1712190721718750,718750
1712190722406250,687500
1712190723078125,671875
1712190723750000,671875
1712190724437500,687500
1712190725140625,703125
1712190725828125,687500
1712190726515625,687500
1712190727171875,656250
1712190727875000,703125
1712190728578125,703125
1712190729265625,687500
1712190729968750,703125
1712190730625000,656250
1712190731312500,687500
1712190731984375,671875
1712190732671875,687500
1712190733359375,687500
1712190734031250,671875
